#--- Experiment --------------------------------------------------------------------------
#KILLIFISH RESPIROMETRY 1 JAN 2
#CHA1: 28PPT 10C
#CHA2: 28PPT 10C
#CHA3: 11PPT 10C
#CHA4: 11PPT 10C
#CHB1: 28PPT 24C
#CHB2: 28PPT 24C
#CHB3: 11PPT 24C
#CHB4: 11PPT 24C
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#LITTLELAB1
#--- Instrument --------------------------------------------------------------------------
#Device: FIRESTING 02 B [B] FSO2-C4 SN:24E144015D64AC82 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [B T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#--- Measurement Data --------------------------------------------------------------------
Date [B T1]	Time [B T1]	 dt (s) [B T1]	Sample Temp. (°C) [B T1]	Status [B T1]
21-01-2025	09:21:09.004	54190.592	24.001	OK
21-01-2025	09:21:10.006	54191.594	24.002	OK
21-01-2025	09:21:11.006	54192.594	24.003	OK
21-01-2025	09:21:12.006	54193.594	24.002	OK
21-01-2025	09:21:13.061	54194.649	24.003	OK
21-01-2025	09:21:14.009	54195.597	24.004	OK
21-01-2025	09:21:15.009	54196.597	24.005	OK
21-01-2025	09:21:16.008	54197.596	24.005	OK
21-01-2025	09:21:17.009	54198.597	24.002	OK
21-01-2025	09:21:18.062	54199.650	24.002	OK
21-01-2025	09:21:19.009	54200.597	24.004	OK
21-01-2025	09:21:20.010	54201.598	24.003	OK
21-01-2025	09:21:21.011	54202.599	24.003	OK
21-01-2025	09:21:22.010	54203.598	24.001	OK
21-01-2025	09:21:23.064	54204.652	24.003	OK
21-01-2025	09:21:24.011	54205.599	24.004	OK
21-01-2025	09:21:25.012	54206.600	24.006	OK
21-01-2025	09:21:26.013	54207.601	24.005	OK
21-01-2025	09:21:27.012	54208.600	24.005	OK
21-01-2025	09:21:28.064	54209.652	24.006	OK
21-01-2025	09:21:29.012	54210.601	24.007	OK
21-01-2025	09:21:30.012	54211.600	24.007	OK
21-01-2025	09:21:31.013	54212.601	24.007	OK
21-01-2025	09:21:32.014	54213.602	24.005	OK
21-01-2025	09:21:33.064	54214.652	24.006	OK
21-01-2025	09:21:34.013	54215.602	24.006	OK
21-01-2025	09:21:35.014	54216.602	24.006	OK
21-01-2025	09:21:36.012	54217.600	24.005	OK
21-01-2025	09:21:37.013	54218.602	24.007	OK
21-01-2025	09:21:38.064	54219.652	24.008	OK
21-01-2025	09:21:39.015	54220.603	24.008	OK
21-01-2025	09:21:40.016	54221.604	24.008	OK
21-01-2025	09:21:41.016	54222.604	24.006	OK
21-01-2025	09:21:42.016	54223.604	24.005	OK
21-01-2025	09:21:43.065	54224.653	24.006	OK
21-01-2025	09:21:44.017	54225.605	24.004	OK
21-01-2025	09:21:45.017	54226.605	24.005	OK
21-01-2025	09:21:46.020	54227.608	24.007	OK
21-01-2025	09:21:47.021	54228.609	24.008	OK
21-01-2025	09:21:48.066	54229.654	24.009	OK
21-01-2025	09:21:49.020	54230.608	24.007	OK
21-01-2025	09:21:50.020	54231.608	24.006	OK
21-01-2025	09:21:51.021	54232.609	24.005	OK
21-01-2025	09:21:52.021	54233.609	24.003	OK
21-01-2025	09:21:53.063	54234.651	24.000	OK
21-01-2025	09:21:54.022	54235.610	24.002	OK
21-01-2025	09:21:55.023	54236.611	24.004	OK
21-01-2025	09:21:56.022	54237.610	24.006	OK
21-01-2025	09:21:57.022	54238.610	24.005	OK
21-01-2025	09:21:58.064	54239.653	24.005	OK
21-01-2025	09:21:59.023	54240.611	24.004	OK
21-01-2025	09:22:00.024	54241.612	24.003	OK
21-01-2025	09:22:01.024	54242.612	24.003	OK
21-01-2025	09:22:02.025	54243.613	24.004	OK
21-01-2025	09:22:03.067	54244.655	24.003	OK
21-01-2025	09:22:04.026	54245.614	24.004	OK
21-01-2025	09:22:05.024	54246.612	24.003	OK
21-01-2025	09:22:06.027	54247.615	24.003	OK
21-01-2025	09:22:07.028	54248.616	24.001	OK
21-01-2025	09:22:08.152	54249.740	24.002	OK
21-01-2025	09:22:09.030	54250.618	24.003	OK
21-01-2025	09:22:10.029	54251.617	24.003	OK
21-01-2025	09:22:11.032	54252.620	24.005	OK
21-01-2025	09:22:12.033	54253.621	24.006	OK
21-01-2025	09:22:13.151	54254.739	24.005	OK
21-01-2025	09:22:14.034	54255.622	24.004	OK
21-01-2025	09:22:15.035	54256.623	24.003	OK
21-01-2025	09:22:16.034	54257.622	24.003	OK
21-01-2025	09:22:17.036	54258.625	24.005	OK
21-01-2025	09:22:18.150	54259.738	24.004	OK
21-01-2025	09:22:19.037	54260.625	24.004	OK
21-01-2025	09:22:20.037	54261.625	24.002	OK
21-01-2025	09:22:21.037	54262.625	24.000	OK
21-01-2025	09:22:22.038	54263.626	23.999	OK
21-01-2025	09:22:23.151	54264.739	23.999	OK
21-01-2025	09:22:24.037	54265.625	24.000	OK
21-01-2025	09:22:25.036	54266.624	24.001	OK
21-01-2025	09:22:26.038	54267.626	24.000	OK
21-01-2025	09:22:27.038	54268.626	24.002	OK
21-01-2025	09:22:28.149	54269.737	24.001	OK
21-01-2025	09:22:29.039	54270.627	23.999	OK
21-01-2025	09:22:30.040	54271.628	23.996	OK
21-01-2025	09:22:31.042	54272.630	23.996	OK
21-01-2025	09:22:32.041	54273.629	23.999	OK
21-01-2025	09:22:33.152	54274.740	24.002	OK
21-01-2025	09:22:34.043	54275.631	24.002	OK
21-01-2025	09:22:35.043	54276.631	24.001	OK
21-01-2025	09:22:36.044	54277.632	24.001	OK
21-01-2025	09:22:37.043	54278.632	23.998	OK
21-01-2025	09:22:38.151	54279.739	24.000	OK
21-01-2025	09:22:39.043	54280.631	23.999	OK
21-01-2025	09:22:40.043	54281.631	24.001	OK
21-01-2025	09:22:41.043	54282.631	24.000	OK
21-01-2025	09:22:42.043	54283.631	24.001	OK
21-01-2025	09:22:43.156	54284.744	24.001	OK
21-01-2025	09:22:44.045	54285.633	24.002	OK
21-01-2025	09:22:45.045	54286.633	23.999	OK
21-01-2025	09:22:46.045	54287.633	24.001	OK
21-01-2025	09:22:47.045	54288.633	24.003	OK
21-01-2025	09:22:48.149	54289.738	24.005	OK
21-01-2025	09:22:49.044	54290.633	24.003	OK
21-01-2025	09:22:50.044	54291.632	24.002	OK
21-01-2025	09:22:51.044	54292.632	24.002	OK
21-01-2025	09:22:52.046	54293.634	24.003	OK
21-01-2025	09:22:53.152	54294.740	24.001	OK
21-01-2025	09:22:54.046	54295.634	24.000	OK
21-01-2025	09:22:55.047	54296.635	24.000	OK
21-01-2025	09:22:56.046	54297.634	24.000	OK
21-01-2025	09:22:57.047	54298.635	24.002	OK
21-01-2025	09:22:58.151	54299.739	24.002	OK
21-01-2025	09:22:59.047	54300.635	24.001	OK
21-01-2025	09:23:00.047	54301.635	23.998	OK
21-01-2025	09:23:01.047	54302.635	23.999	OK
21-01-2025	09:23:02.046	54303.634	24.001	OK
21-01-2025	09:23:03.150	54304.738	24.006	OK
21-01-2025	09:23:04.047	54305.635	24.005	OK
21-01-2025	09:23:05.047	54306.635	24.005	OK
21-01-2025	09:23:06.047	54307.635	24.003	OK
21-01-2025	09:23:07.047	54308.635	24.001	OK
21-01-2025	09:23:08.155	54309.743	24.001	OK
21-01-2025	09:23:09.049	54310.637	24.001	OK
21-01-2025	09:23:10.048	54311.636	24.002	OK
21-01-2025	09:23:11.051	54312.639	24.002	OK
21-01-2025	09:23:12.051	54313.639	24.003	OK
21-01-2025	09:23:13.153	54314.741	24.000	OK
21-01-2025	09:23:14.050	54315.638	24.000	OK
21-01-2025	09:23:15.051	54316.640	24.001	OK
21-01-2025	09:23:16.051	54317.639	24.003	OK
21-01-2025	09:23:17.051	54318.639	24.005	OK
21-01-2025	09:23:18.157	54319.745	24.005	OK
21-01-2025	09:23:19.052	54320.640	24.003	OK
21-01-2025	09:23:20.053	54321.641	24.002	OK
21-01-2025	09:23:21.052	54322.640	24.001	OK
21-01-2025	09:23:22.057	54323.645	24.003	OK
21-01-2025	09:23:23.154	54324.742	24.004	OK
21-01-2025	09:23:24.053	54325.642	24.007	OK
21-01-2025	09:23:25.055	54326.643	24.007	OK
21-01-2025	09:23:26.056	54327.644	24.007	OK
21-01-2025	09:23:27.056	54328.644	24.005	OK
21-01-2025	09:23:28.155	54329.743	24.003	OK
21-01-2025	09:23:29.056	54330.644	24.004	OK
21-01-2025	09:23:30.056	54331.644	24.006	OK
21-01-2025	09:23:31.057	54332.645	24.006	OK
21-01-2025	09:23:32.056	54333.644	24.004	OK
21-01-2025	09:23:33.156	54334.744	24.002	OK
21-01-2025	09:23:34.058	54335.646	24.002	OK
21-01-2025	09:23:35.058	54336.646	24.003	OK
21-01-2025	09:23:36.058	54337.646	24.002	OK
21-01-2025	09:23:37.057	54338.645	24.003	OK
21-01-2025	09:23:38.156	54339.744	24.001	OK
21-01-2025	09:23:39.059	54340.647	24.003	OK
21-01-2025	09:23:40.059	54341.647	24.002	OK
21-01-2025	09:23:41.057	54342.645	24.004	OK
21-01-2025	09:23:42.058	54343.646	24.003	OK
21-01-2025	09:23:43.157	54344.745	24.002	OK
21-01-2025	09:23:44.060	54345.648	24.001	OK
21-01-2025	09:23:45.059	54346.647	23.999	OK
21-01-2025	09:23:46.060	54347.648	23.998	OK
21-01-2025	09:23:47.059	54348.647	23.999	OK
21-01-2025	09:23:48.154	54349.742	24.000	OK
21-01-2025	09:23:49.063	54350.651	24.000	OK
21-01-2025	09:23:50.063	54351.651	24.002	OK
21-01-2025	09:23:51.063	54352.651	24.003	OK
21-01-2025	09:23:52.064	54353.652	24.003	OK
21-01-2025	09:23:53.153	54354.741	24.003	OK
21-01-2025	09:23:54.067	54355.655	24.002	OK
21-01-2025	09:23:55.067	54356.655	24.004	OK
21-01-2025	09:23:56.066	54357.654	24.004	OK
21-01-2025	09:23:57.067	54358.655	24.006	OK
21-01-2025	09:23:58.157	54359.745	24.004	OK
21-01-2025	09:23:59.066	54360.655	24.003	OK
21-01-2025	09:24:00.066	54361.654	24.002	OK
21-01-2025	09:24:01.066	54362.655	24.000	OK
21-01-2025	09:24:02.068	54363.656	24.000	OK
21-01-2025	09:24:03.158	54364.746	24.000	OK
21-01-2025	09:24:04.068	54365.656	24.001	OK
21-01-2025	09:24:05.068	54366.656	24.002	OK
21-01-2025	09:24:06.067	54367.655	24.003	OK
21-01-2025	09:24:07.068	54368.656	24.004	OK
21-01-2025	09:24:08.154	54369.742	24.003	OK
21-01-2025	09:24:09.068	54370.656	24.000	OK
21-01-2025	09:24:10.070	54371.658	24.001	OK
21-01-2025	09:24:11.071	54372.659	24.001	OK
21-01-2025	09:24:12.072	54373.660	24.002	OK
21-01-2025	09:24:13.158	54374.746	24.004	OK
21-01-2025	09:24:14.073	54375.661	24.005	OK
21-01-2025	09:24:15.074	54376.662	24.005	OK
21-01-2025	09:24:16.074	54377.662	24.005	OK
21-01-2025	09:24:17.077	54378.665	24.002	OK
21-01-2025	09:24:18.157	54379.745	23.999	OK
21-01-2025	09:24:19.075	54380.663	24.000	OK
21-01-2025	09:24:20.076	54381.664	24.001	OK
21-01-2025	09:24:21.076	54382.664	24.001	OK
21-01-2025	09:24:22.075	54383.663	24.005	OK
21-01-2025	09:24:23.156	54384.744	24.003	OK
21-01-2025	09:24:24.076	54385.665	24.006	OK
21-01-2025	09:24:25.078	54386.666	24.003	OK
21-01-2025	09:24:26.078	54387.666	24.003	OK
21-01-2025	09:24:27.079	54388.667	24.004	OK
21-01-2025	09:24:28.159	54389.747	24.006	OK
21-01-2025	09:24:29.081	54390.669	24.006	OK
21-01-2025	09:24:30.081	54391.669	24.007	OK
21-01-2025	09:24:31.081	54392.669	24.005	OK
21-01-2025	09:24:32.082	54393.670	24.004	OK
21-01-2025	09:24:33.159	54394.747	24.005	OK
21-01-2025	09:24:34.082	54395.670	24.006	OK
21-01-2025	09:24:35.080	54396.668	24.006	OK
21-01-2025	09:24:36.081	54397.669	24.003	OK
21-01-2025	09:24:37.081	54398.669	24.003	OK
21-01-2025	09:24:38.161	54399.749	24.004	OK
21-01-2025	09:24:39.083	54400.671	24.007	OK
21-01-2025	09:24:40.083	54401.671	24.006	OK
21-01-2025	09:24:41.084	54402.673	24.007	OK
21-01-2025	09:24:42.087	54403.675	24.007	OK
21-01-2025	09:24:43.155	54404.743	24.007	OK
21-01-2025	09:24:44.088	54405.676	24.007	OK
21-01-2025	09:24:45.090	54406.678	24.006	OK
21-01-2025	09:24:46.090	54407.678	24.008	OK
21-01-2025	09:24:47.090	54408.678	24.005	OK
21-01-2025	09:24:48.157	54409.746	24.007	OK
21-01-2025	09:24:49.091	54410.679	24.007	OK
21-01-2025	09:24:50.092	54411.680	24.008	OK
21-01-2025	09:24:51.091	54412.679	24.008	OK
21-01-2025	09:24:52.094	54413.682	24.006	OK
21-01-2025	09:24:53.160	54414.748	24.006	OK
21-01-2025	09:24:54.094	54415.682	24.006	OK
21-01-2025	09:24:55.096	54416.684	24.006	OK
21-01-2025	09:24:56.097	54417.685	24.007	OK
21-01-2025	09:24:57.097	54418.686	24.007	OK
21-01-2025	09:24:58.160	54419.748	24.009	OK
21-01-2025	09:24:59.099	54420.687	24.010	OK
21-01-2025	09:25:00.098	54421.687	24.009	OK
21-01-2025	09:25:01.098	54422.687	24.011	OK
21-01-2025	09:25:02.100	54423.689	24.010	OK
21-01-2025	09:25:03.158	54424.746	24.009	OK
21-01-2025	09:25:04.101	54425.689	24.009	OK
21-01-2025	09:25:05.101	54426.689	24.008	OK
21-01-2025	09:25:06.100	54427.688	24.009	OK
21-01-2025	09:25:07.102	54428.690	24.009	OK
21-01-2025	09:25:08.158	54429.747	24.011	OK
21-01-2025	09:25:09.102	54430.691	24.012	OK
21-01-2025	09:25:10.103	54431.691	24.013	OK
21-01-2025	09:25:11.103	54432.691	24.013	OK
21-01-2025	09:25:12.102	54433.690	24.011	OK
21-01-2025	09:25:13.160	54434.748	24.010	OK
21-01-2025	09:25:14.104	54435.693	24.010	OK
21-01-2025	09:25:15.105	54436.693	24.010	OK
21-01-2025	09:25:16.104	54437.692	24.013	OK
21-01-2025	09:25:17.104	54438.692	24.013	OK
21-01-2025	09:25:18.159	54439.747	24.012	OK
21-01-2025	09:25:19.105	54440.693	24.010	OK
21-01-2025	09:25:20.106	54441.694	24.011	OK
21-01-2025	09:25:21.106	54442.694	24.010	OK
21-01-2025	09:25:22.107	54443.695	24.011	OK
21-01-2025	09:25:23.162	54444.750	24.014	OK
21-01-2025	09:25:24.107	54445.695	24.015	OK
21-01-2025	09:25:25.108	54446.696	24.015	OK
21-01-2025	09:25:26.106	54447.694	24.012	OK
21-01-2025	09:25:27.107	54448.695	24.011	OK
21-01-2025	09:25:28.160	54449.748	24.011	OK
21-01-2025	09:25:29.108	54450.696	24.011	OK
21-01-2025	09:25:30.108	54451.696	24.011	OK
21-01-2025	09:25:31.109	54452.697	24.013	OK
21-01-2025	09:25:32.108	54453.696	24.014	OK
21-01-2025	09:25:33.162	54454.750	24.015	OK
21-01-2025	09:25:34.109	54455.697	24.016	OK
21-01-2025	09:25:35.109	54456.697	24.016	OK
21-01-2025	09:25:36.111	54457.699	24.016	OK
21-01-2025	09:25:37.110	54458.698	24.015	OK
21-01-2025	09:25:38.163	54459.751	24.015	OK
21-01-2025	09:25:39.111	54460.699	24.016	OK
21-01-2025	09:25:40.111	54461.699	24.019	OK
21-01-2025	09:25:41.112	54462.700	24.017	OK
21-01-2025	09:25:42.112	54463.700	24.015	OK
21-01-2025	09:25:43.168	54464.756	24.015	OK
21-01-2025	09:25:44.112	54465.700	24.014	OK
21-01-2025	09:25:45.113	54466.701	24.015	OK
21-01-2025	09:25:46.114	54467.702	24.013	OK
21-01-2025	09:25:47.115	54468.703	24.014	OK
21-01-2025	09:25:48.166	54469.754	24.015	OK
21-01-2025	09:25:49.114	54470.703	24.017	OK
21-01-2025	09:25:50.117	54471.705	24.018	OK
21-01-2025	09:25:51.117	54472.705	24.020	OK
21-01-2025	09:25:52.118	54473.706	24.020	OK
21-01-2025	09:25:53.165	54474.753	24.019	OK
21-01-2025	09:25:54.119	54475.707	24.016	OK
21-01-2025	09:25:55.120	54476.708	24.015	OK
21-01-2025	09:25:56.119	54477.707	24.016	OK
21-01-2025	09:25:57.121	54478.709	24.015	OK
21-01-2025	09:25:58.167	54479.756	24.016	OK
21-01-2025	09:25:59.120	54480.708	24.017	OK
21-01-2025	09:26:00.122	54481.710	24.019	OK
21-01-2025	09:26:01.121	54482.709	24.021	OK
21-01-2025	09:26:02.123	54483.711	24.020	OK
21-01-2025	09:26:03.164	54484.752	24.017	OK
21-01-2025	09:26:04.123	54485.712	24.017	OK
21-01-2025	09:26:05.125	54486.713	24.017	OK
21-01-2025	09:26:06.126	54487.714	24.019	OK
21-01-2025	09:26:07.125	54488.713	24.018	OK
21-01-2025	09:26:08.165	54489.753	24.017	OK
21-01-2025	09:26:09.127	54490.715	24.016	OK
21-01-2025	09:26:10.127	54491.715	24.016	OK
21-01-2025	09:26:11.129	54492.717	24.016	OK
21-01-2025	09:26:12.129	54493.717	24.018	OK
21-01-2025	09:26:13.164	54494.752	24.019	OK
21-01-2025	09:26:14.129	54495.717	24.019	OK
21-01-2025	09:26:15.129	54496.717	24.019	OK
21-01-2025	09:26:16.128	54497.717	24.019	OK
21-01-2025	09:26:17.129	54498.717	24.017	OK
21-01-2025	09:26:18.164	54499.752	24.018	OK
21-01-2025	09:26:19.131	54500.719	24.020	OK
21-01-2025	09:26:20.130	54501.718	24.019	OK
21-01-2025	09:26:21.131	54502.719	24.020	OK
21-01-2025	09:26:22.132	54503.720	24.020	OK
21-01-2025	09:26:23.163	54504.751	24.020	OK
21-01-2025	09:26:24.134	54505.722	24.020	OK
21-01-2025	09:26:25.134	54506.722	24.020	OK
21-01-2025	09:26:26.134	54507.722	24.021	OK
21-01-2025	09:26:27.140	54508.728	24.024	OK
21-01-2025	09:26:28.166	54509.754	24.022	OK
21-01-2025	09:26:29.136	54510.724	24.022	OK
21-01-2025	09:26:30.137	54511.725	24.022	OK
21-01-2025	09:26:31.138	54512.726	24.021	OK
21-01-2025	09:26:32.138	54513.726	24.021	OK
21-01-2025	09:26:33.168	54514.756	24.020	OK
21-01-2025	09:26:34.140	54515.728	24.022	OK
21-01-2025	09:26:35.140	54516.728	24.023	OK
21-01-2025	09:26:36.140	54517.728	24.022	OK
21-01-2025	09:26:37.140	54518.728	24.022	OK
21-01-2025	09:26:38.165	54519.753	24.021	OK
21-01-2025	09:26:39.141	54520.729	24.023	OK
21-01-2025	09:26:40.141	54521.729	24.021	OK
21-01-2025	09:26:41.140	54522.728	24.024	OK
21-01-2025	09:26:42.141	54523.729	24.023	OK
21-01-2025	09:26:43.166	54524.754	24.022	OK
21-01-2025	09:26:44.141	54525.730	24.020	OK
21-01-2025	09:26:45.143	54526.731	24.020	OK
21-01-2025	09:26:46.144	54527.732	24.020	OK
21-01-2025	09:26:47.143	54528.732	24.020	OK
21-01-2025	09:26:48.169	54529.757	24.019	OK
21-01-2025	09:26:49.146	54530.734	24.019	OK
21-01-2025	09:26:50.148	54531.736	24.020	OK
21-01-2025	09:26:51.147	54532.735	24.022	OK
21-01-2025	09:26:52.150	54533.738	24.023	OK
21-01-2025	09:26:53.167	54534.755	24.024	OK
21-01-2025	09:26:54.150	54535.738	24.023	OK
21-01-2025	09:26:55.149	54536.737	24.021	OK
21-01-2025	09:26:56.151	54537.739	24.021	OK
21-01-2025	09:26:57.151	54538.739	24.022	OK
21-01-2025	09:26:58.167	54539.755	24.024	OK
21-01-2025	09:26:59.151	54540.739	24.023	OK
21-01-2025	09:27:00.151	54541.739	24.023	OK
21-01-2025	09:27:01.152	54542.740	24.023	OK
21-01-2025	09:27:02.152	54543.740	24.022	OK
21-01-2025	09:27:03.167	54544.755	24.021	OK
21-01-2025	09:27:04.153	54545.741	24.022	OK
21-01-2025	09:27:05.155	54546.743	24.022	OK
21-01-2025	09:27:06.155	54547.743	24.022	OK
21-01-2025	09:27:07.155	54548.743	24.021	OK
21-01-2025	09:27:08.168	54549.756	24.023	OK
21-01-2025	09:27:09.157	54550.745	24.022	OK
21-01-2025	09:27:10.157	54551.745	24.022	OK
21-01-2025	09:27:11.156	54552.745	24.022	OK
21-01-2025	09:27:12.158	54553.746	24.023	OK
21-01-2025	09:27:13.170	54554.759	24.025	OK
21-01-2025	09:27:14.160	54555.748	24.024	OK
21-01-2025	09:27:15.161	54556.749	24.024	OK
21-01-2025	09:27:16.161	54557.749	24.024	OK
21-01-2025	09:27:17.159	54558.747	24.025	OK
21-01-2025	09:27:18.169	54559.757	24.023	OK
21-01-2025	09:27:19.162	54560.750	24.023	OK
21-01-2025	09:27:20.162	54561.750	24.025	OK
21-01-2025	09:27:21.163	54562.751	24.027	OK
21-01-2025	09:27:22.164	54563.752	24.028	OK
21-01-2025	09:27:23.169	54564.757	24.028	OK
21-01-2025	09:27:24.164	54565.752	24.026	OK
21-01-2025	09:27:25.165	54566.753	24.024	OK
21-01-2025	09:27:26.169	54567.757	24.023	OK
21-01-2025	09:27:27.169	54568.757	24.024	OK
21-01-2025	09:27:28.170	54569.759	24.024	OK
21-01-2025	09:27:29.170	54570.758	24.026	OK
21-01-2025	09:27:30.169	54571.757	24.029	OK
21-01-2025	09:27:31.171	54572.759	24.028	OK
21-01-2025	09:27:32.170	54573.758	24.027	OK
21-01-2025	09:27:33.183	54574.771	24.026	OK
21-01-2025	09:27:34.170	54575.758	24.026	OK
21-01-2025	09:27:35.171	54576.759	24.025	OK
21-01-2025	09:27:36.170	54577.758	24.026	OK
21-01-2025	09:27:37.171	54578.759	24.026	OK
21-01-2025	09:27:38.171	54579.759	24.026	OK
21-01-2025	09:27:39.171	54580.759	24.025	OK
21-01-2025	09:27:40.170	54581.758	24.027	OK
21-01-2025	09:27:41.170	54582.759	24.027	OK
21-01-2025	09:27:42.171	54583.759	24.027	OK
21-01-2025	09:27:43.171	54584.759	24.027	OK
21-01-2025	09:27:44.171	54585.759	24.029	OK
21-01-2025	09:27:45.171	54586.759	24.028	OK
21-01-2025	09:27:46.172	54587.760	24.028	OK
21-01-2025	09:27:47.173	54588.761	24.028	OK
21-01-2025	09:27:48.190	54589.778	24.030	OK
21-01-2025	09:27:49.172	54590.760	24.030	OK
21-01-2025	09:27:50.173	54591.761	24.030	OK
21-01-2025	09:27:51.173	54592.761	24.029	OK
21-01-2025	09:27:52.173	54593.761	24.030	OK
21-01-2025	09:27:53.175	54594.763	24.030	OK
21-01-2025	09:27:54.174	54595.762	24.031	OK
21-01-2025	09:27:55.176	54596.764	24.028	OK
21-01-2025	09:27:56.175	54597.763	24.026	OK
21-01-2025	09:27:57.176	54598.764	24.029	OK
21-01-2025	09:27:58.176	54599.764	24.030	OK
21-01-2025	09:27:59.177	54600.765	24.032	OK
21-01-2025	09:28:00.176	54601.764	24.031	OK
21-01-2025	09:28:01.176	54602.764	24.031	OK
21-01-2025	09:28:02.176	54603.764	24.033	OK
21-01-2025	09:28:03.176	54604.764	24.033	OK
21-01-2025	09:28:04.176	54605.764	24.033	OK
21-01-2025	09:28:05.178	54606.767	24.031	OK
21-01-2025	09:28:06.177	54607.765	24.031	OK
21-01-2025	09:28:07.178	54608.766	24.031	OK
21-01-2025	09:28:08.191	54609.779	24.031	OK
21-01-2025	09:28:09.179	54610.768	24.032	OK
21-01-2025	09:28:10.178	54611.766	24.031	OK
21-01-2025	09:28:11.177	54612.766	24.032	OK
21-01-2025	09:28:12.178	54613.766	24.032	OK
21-01-2025	09:28:13.177	54614.765	24.032	OK
21-01-2025	09:28:14.178	54615.766	24.032	OK
21-01-2025	09:28:15.178	54616.766	24.033	OK
21-01-2025	09:28:16.179	54617.767	24.033	OK
21-01-2025	09:28:17.178	54618.766	24.034	OK
21-01-2025	09:28:18.180	54619.768	24.035	OK
21-01-2025	09:28:19.180	54620.768	24.033	OK
21-01-2025	09:28:20.181	54621.769	24.032	OK
21-01-2025	09:28:21.181	54622.769	24.031	OK
21-01-2025	09:28:22.182	54623.770	24.030	OK
21-01-2025	09:28:23.183	54624.771	24.030	OK
21-01-2025	09:28:24.182	54625.770	24.031	OK
21-01-2025	09:28:25.183	54626.771	24.029	OK
21-01-2025	09:28:26.183	54627.771	24.030	OK
21-01-2025	09:28:27.186	54628.774	24.030	OK
21-01-2025	09:28:28.186	54629.774	24.030	OK
21-01-2025	09:28:29.186	54630.775	24.030	OK
21-01-2025	09:28:30.188	54631.776	24.030	OK
21-01-2025	09:28:31.188	54632.776	24.031	OK
21-01-2025	09:28:32.186	54633.774	24.032	OK
21-01-2025	09:28:33.189	54634.777	24.032	OK
21-01-2025	09:28:34.188	54635.776	24.030	OK
21-01-2025	09:28:35.192	54636.780	24.028	OK
21-01-2025	09:28:36.191	54637.779	24.026	OK
21-01-2025	09:28:37.192	54638.780	24.026	OK
21-01-2025	09:28:38.192	54639.780	24.026	OK
21-01-2025	09:28:39.193	54640.781	24.026	OK
21-01-2025	09:28:40.194	54641.783	24.027	OK
21-01-2025	09:28:41.194	54642.783	24.027	OK
21-01-2025	09:28:42.195	54643.783	24.028	OK
21-01-2025	09:28:43.275	54644.863	24.026	OK
21-01-2025	09:28:44.195	54645.783	24.027	OK
21-01-2025	09:28:45.197	54646.785	24.029	OK
21-01-2025	09:28:46.197	54647.786	24.031	OK
21-01-2025	09:28:47.197	54648.785	24.029	OK
21-01-2025	09:28:48.279	54649.867	24.027	OK
21-01-2025	09:28:49.197	54650.785	24.026	OK
21-01-2025	09:28:50.197	54651.786	24.026	OK
21-01-2025	09:28:51.198	54652.786	24.023	OK
21-01-2025	09:28:52.198	54653.786	24.022	OK
21-01-2025	09:28:53.277	54654.865	24.023	OK
21-01-2025	09:28:54.198	54655.786	24.026	OK
21-01-2025	09:28:55.197	54656.785	24.026	OK
21-01-2025	09:28:56.198	54657.786	24.026	OK
21-01-2025	09:28:57.198	54658.786	24.028	OK
21-01-2025	09:28:58.278	54659.866	24.027	OK
21-01-2025	09:28:59.197	54660.785	24.026	OK
21-01-2025	09:29:00.197	54661.785	24.024	OK
21-01-2025	09:29:01.198	54662.786	24.025	OK
21-01-2025	09:29:02.197	54663.785	24.025	OK
21-01-2025	09:29:03.277	54664.865	24.025	OK
21-01-2025	09:29:04.198	54665.786	24.025	OK
21-01-2025	09:29:05.198	54666.787	24.022	OK
21-01-2025	09:29:06.200	54667.788	24.024	OK
21-01-2025	09:29:07.201	54668.789	24.023	OK
21-01-2025	09:29:08.275	54669.863	24.023	OK
21-01-2025	09:29:09.201	54670.789	24.024	OK
21-01-2025	09:29:10.202	54671.790	24.025	OK
21-01-2025	09:29:11.203	54672.792	24.026	OK
21-01-2025	09:29:12.206	54673.794	24.026	OK
21-01-2025	09:29:13.275	54674.863	24.025	OK
21-01-2025	09:29:14.207	54675.795	24.024	OK
21-01-2025	09:29:15.207	54676.795	24.022	OK
21-01-2025	09:29:16.209	54677.797	24.020	OK
21-01-2025	09:29:17.208	54678.796	24.020	OK
21-01-2025	09:29:18.276	54679.864	24.020	OK
21-01-2025	09:29:19.209	54680.797	24.021	OK
21-01-2025	09:29:20.211	54681.799	24.023	OK
21-01-2025	09:29:21.210	54682.798	24.024	OK
21-01-2025	09:29:22.212	54683.800	24.024	OK
21-01-2025	09:29:23.276	54684.864	24.019	OK
21-01-2025	09:29:24.212	54685.800	24.019	OK
21-01-2025	09:29:25.211	54686.799	24.019	OK
21-01-2025	09:29:26.212	54687.800	24.020	OK
21-01-2025	09:29:27.213	54688.801	24.019	OK
21-01-2025	09:29:28.279	54689.867	24.021	OK
21-01-2025	09:29:29.212	54690.800	24.020	OK
21-01-2025	09:29:30.212	54691.800	24.022	OK
