#--- Experiment --------------------------------------------------------------------------
#KILLIFISH RESPIROMETRY 1 JAN 2
#CHA1: 28PPT 10C
#CHA2: 28PPT 10C
#CHA3: 11PPT 10C
#CHA4: 11PPT 10C
#CHB1: 28PPT 24C
#CHB2: 28PPT 24C
#CHB3: 11PPT 24C
#CHB4: 11PPT 24C
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#LITTLELAB1
#--- Instrument --------------------------------------------------------------------------
#Device: FIRESTING O2 A [A] FSO2-C4 SN:2466C2055D64A795 Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#--- Measurement Data --------------------------------------------------------------------
Date [A T1]	Time [A T1]	 dt (s) [A T1]	Sample Temp. (°C) [A T1]	Status [A T1]
21-01-2025	08:35:24.036	51445.624	10.665	OK
21-01-2025	08:35:25.036	51446.624	10.665	OK
21-01-2025	08:35:26.036	51447.624	10.668	OK
21-01-2025	08:35:27.034	51448.622	10.667	OK
21-01-2025	08:35:28.037	51449.625	10.666	OK
21-01-2025	08:35:29.036	51450.624	10.664	OK
21-01-2025	08:35:30.037	51451.625	10.663	OK
21-01-2025	08:35:31.036	51452.624	10.663	OK
21-01-2025	08:35:32.038	51453.626	10.662	OK
21-01-2025	08:35:33.038	51454.626	10.663	OK
21-01-2025	08:35:34.038	51455.626	10.662	OK
21-01-2025	08:35:35.039	51456.627	10.662	OK
21-01-2025	08:35:36.041	51457.629	10.662	OK
21-01-2025	08:35:37.039	51458.627	10.661	OK
21-01-2025	08:35:38.040	51459.628	10.660	OK
21-01-2025	08:35:39.042	51460.630	10.659	OK
21-01-2025	08:35:40.042	51461.630	10.657	OK
21-01-2025	08:35:41.042	51462.630	10.659	OK
21-01-2025	08:35:42.042	51463.630	10.659	OK
21-01-2025	08:35:43.042	51464.630	10.657	OK
21-01-2025	08:35:44.041	51465.630	10.657	OK
21-01-2025	08:35:45.042	51466.630	10.657	OK
21-01-2025	08:35:46.044	51467.632	10.658	OK
21-01-2025	08:35:47.045	51468.633	10.659	OK
21-01-2025	08:35:48.045	51469.633	10.660	OK
21-01-2025	08:35:49.044	51470.632	10.661	OK
21-01-2025	08:35:50.045	51471.633	10.661	OK
21-01-2025	08:35:51.046	51472.635	10.659	OK
21-01-2025	08:35:52.048	51473.636	10.658	OK
21-01-2025	08:35:53.048	51474.636	10.659	OK
21-01-2025	08:35:54.047	51475.635	10.659	OK
21-01-2025	08:35:55.051	51476.639	10.657	OK
21-01-2025	08:35:56.052	51477.640	10.656	OK
21-01-2025	08:35:57.052	51478.640	10.656	OK
21-01-2025	08:35:58.053	51479.641	10.656	OK
21-01-2025	08:35:59.053	51480.641	10.656	OK
21-01-2025	08:36:00.055	51481.643	10.655	OK
21-01-2025	08:36:01.055	51482.643	10.655	OK
21-01-2025	08:36:02.056	51483.644	10.656	OK
21-01-2025	08:36:03.055	51484.644	10.658	OK
21-01-2025	08:36:04.056	51485.644	10.660	OK
21-01-2025	08:36:05.056	51486.644	10.661	OK
21-01-2025	08:36:06.056	51487.644	10.663	OK
21-01-2025	08:36:07.056	51488.644	10.660	OK
21-01-2025	08:36:08.057	51489.645	10.656	OK
21-01-2025	08:36:09.059	51490.647	10.656	OK
21-01-2025	08:36:10.061	51491.649	10.656	OK
21-01-2025	08:36:11.060	51492.648	10.656	OK
21-01-2025	08:36:12.061	51493.649	10.657	OK
21-01-2025	08:36:13.062	51494.650	10.656	OK
21-01-2025	08:36:14.062	51495.650	10.656	OK
21-01-2025	08:36:15.063	51496.651	10.653	OK
21-01-2025	08:36:16.062	51497.651	10.655	OK
21-01-2025	08:36:17.062	51498.650	10.655	OK
21-01-2025	08:36:18.063	51499.651	10.657	OK
21-01-2025	08:36:19.062	51500.650	10.656	OK
21-01-2025	08:36:20.062	51501.651	10.655	OK
21-01-2025	08:36:21.063	51502.651	10.654	OK
21-01-2025	08:36:22.062	51503.650	10.650	OK
21-01-2025	08:36:23.063	51504.651	10.652	OK
21-01-2025	08:36:24.065	51505.653	10.654	OK
21-01-2025	08:36:25.066	51506.654	10.655	OK
21-01-2025	08:36:26.066	51507.654	10.655	OK
21-01-2025	08:36:27.066	51508.654	10.654	OK
21-01-2025	08:36:28.066	51509.654	10.652	OK
21-01-2025	08:36:29.066	51510.654	10.654	OK
21-01-2025	08:36:30.066	51511.655	10.655	OK
21-01-2025	08:36:31.067	51512.655	10.657	OK
21-01-2025	08:36:32.068	51513.656	10.656	OK
21-01-2025	08:36:33.068	51514.657	10.659	OK
21-01-2025	08:36:34.067	51515.656	10.660	OK
21-01-2025	08:36:35.067	51516.656	10.658	OK
21-01-2025	08:36:36.069	51517.657	10.656	OK
21-01-2025	08:36:37.069	51518.657	10.655	OK
21-01-2025	08:36:38.069	51519.657	10.656	OK
21-01-2025	08:36:39.071	51520.659	10.655	OK
21-01-2025	08:36:40.070	51521.658	10.656	OK
21-01-2025	08:36:41.071	51522.659	10.655	OK
21-01-2025	08:36:42.072	51523.660	10.657	OK
21-01-2025	08:36:43.070	51524.658	10.658	OK
21-01-2025	08:36:44.072	51525.660	10.659	OK
21-01-2025	08:36:45.071	51526.659	10.659	OK
21-01-2025	08:36:46.071	51527.659	10.661	OK
21-01-2025	08:36:47.071	51528.659	10.660	OK
21-01-2025	08:36:48.072	51529.660	10.658	OK
21-01-2025	08:36:49.071	51530.660	10.656	OK
21-01-2025	08:36:50.072	51531.660	10.657	OK
21-01-2025	08:36:51.071	51532.659	10.659	OK
21-01-2025	08:36:52.072	51533.660	10.659	OK
21-01-2025	08:36:53.073	51534.661	10.657	OK
21-01-2025	08:36:54.072	51535.660	10.659	OK
21-01-2025	08:36:55.072	51536.660	10.659	OK
21-01-2025	08:36:56.071	51537.659	10.660	OK
21-01-2025	08:36:57.072	51538.660	10.656	OK
21-01-2025	08:36:58.073	51539.661	10.658	OK
21-01-2025	08:36:59.072	51540.660	10.658	OK
21-01-2025	08:37:00.074	51541.662	10.658	OK
21-01-2025	08:37:01.073	51542.662	10.660	OK
21-01-2025	08:37:02.074	51543.662	10.657	OK
21-01-2025	08:37:03.074	51544.662	10.658	OK
21-01-2025	08:37:04.074	51545.662	10.658	OK
21-01-2025	08:37:05.074	51546.662	10.659	OK
21-01-2025	08:37:06.074	51547.662	10.659	OK
21-01-2025	08:37:07.073	51548.661	10.660	OK
21-01-2025	08:37:08.075	51549.663	10.658	OK
21-01-2025	08:37:09.074	51550.662	10.658	OK
21-01-2025	08:37:10.075	51551.663	10.657	OK
21-01-2025	08:37:11.079	51552.667	10.657	OK
21-01-2025	08:37:12.081	51553.669	10.661	OK
21-01-2025	08:37:13.080	51554.668	10.660	OK
21-01-2025	08:37:14.081	51555.669	10.659	OK
21-01-2025	08:37:15.080	51556.668	10.657	OK
21-01-2025	08:37:16.081	51557.669	10.656	OK
21-01-2025	08:37:17.083	51558.671	10.656	OK
21-01-2025	08:37:18.084	51559.672	10.654	OK
21-01-2025	08:37:19.084	51560.672	10.653	OK
21-01-2025	08:37:20.084	51561.672	10.654	OK
21-01-2025	08:37:21.085	51562.673	10.656	OK
21-01-2025	08:37:22.085	51563.673	10.656	OK
21-01-2025	08:37:23.085	51564.673	10.655	OK
21-01-2025	08:37:24.086	51565.674	10.654	OK
21-01-2025	08:37:25.086	51566.675	10.654	OK
21-01-2025	08:37:26.087	51567.675	10.653	OK
21-01-2025	08:37:27.086	51568.675	10.655	OK
21-01-2025	08:37:28.087	51569.675	10.654	OK
21-01-2025	08:37:29.088	51570.676	10.656	OK
21-01-2025	08:37:30.088	51571.676	10.655	OK
21-01-2025	08:37:31.088	51572.676	10.657	OK
21-01-2025	08:37:32.089	51573.677	10.657	OK
21-01-2025	08:37:33.089	51574.677	10.657	OK
21-01-2025	08:37:34.088	51575.676	10.658	OK
21-01-2025	08:37:35.089	51576.677	10.658	OK
21-01-2025	08:37:36.090	51577.678	10.657	OK
21-01-2025	08:37:37.090	51578.678	10.656	OK
21-01-2025	08:37:38.091	51579.679	10.655	OK
21-01-2025	08:37:39.090	51580.678	10.654	OK
21-01-2025	08:37:40.091	51581.679	10.656	OK
21-01-2025	08:37:41.090	51582.678	10.657	OK
21-01-2025	08:37:42.090	51583.678	10.657	OK
21-01-2025	08:37:43.090	51584.678	10.656	OK
21-01-2025	08:37:44.092	51585.680	10.654	OK
21-01-2025	08:37:45.091	51586.679	10.656	OK
21-01-2025	08:37:46.092	51587.680	10.655	OK
21-01-2025	08:37:47.092	51588.680	10.651	OK
21-01-2025	08:37:48.092	51589.680	10.650	OK
21-01-2025	08:37:49.092	51590.680	10.651	OK
21-01-2025	08:37:50.092	51591.680	10.653	OK
21-01-2025	08:37:51.091	51592.679	10.653	OK
21-01-2025	08:37:52.092	51593.680	10.655	OK
21-01-2025	08:37:53.090	51594.678	10.653	OK
21-01-2025	08:37:54.093	51595.681	10.655	OK
21-01-2025	08:37:55.094	51596.682	10.654	OK
21-01-2025	08:37:56.094	51597.682	10.655	OK
21-01-2025	08:37:57.094	51598.682	10.654	OK
21-01-2025	08:37:58.094	51599.682	10.654	OK
21-01-2025	08:37:59.094	51600.682	10.655	OK
21-01-2025	08:38:00.094	51601.682	10.655	OK
21-01-2025	08:38:01.095	51602.683	10.655	OK
21-01-2025	08:38:02.095	51603.683	10.653	OK
21-01-2025	08:38:03.094	51604.682	10.654	OK
21-01-2025	08:38:04.095	51605.683	10.656	OK
21-01-2025	08:38:05.094	51606.682	10.657	OK
21-01-2025	08:38:06.095	51607.683	10.657	OK
21-01-2025	08:38:07.095	51608.683	10.657	OK
21-01-2025	08:38:08.094	51609.682	10.656	OK
21-01-2025	08:38:09.093	51610.681	10.655	OK
21-01-2025	08:38:10.095	51611.683	10.656	OK
21-01-2025	08:38:11.096	51612.684	10.653	OK
21-01-2025	08:38:12.095	51613.683	10.653	OK
21-01-2025	08:38:13.096	51614.684	10.651	OK
21-01-2025	08:38:14.094	51615.682	10.653	OK
21-01-2025	08:38:15.095	51616.683	10.654	OK
21-01-2025	08:38:16.096	51617.684	10.654	OK
21-01-2025	08:38:17.096	51618.684	10.655	OK
21-01-2025	08:38:18.095	51619.683	10.653	OK
21-01-2025	08:38:19.096	51620.684	10.652	OK
21-01-2025	08:38:20.096	51621.684	10.653	OK
21-01-2025	08:38:21.095	51622.683	10.654	OK
21-01-2025	08:38:22.096	51623.684	10.655	OK
21-01-2025	08:38:23.096	51624.684	10.657	OK
21-01-2025	08:38:24.097	51625.685	10.657	OK
21-01-2025	08:38:25.098	51626.686	10.655	OK
21-01-2025	08:38:26.098	51627.686	10.655	OK
21-01-2025	08:38:27.097	51628.685	10.657	OK
21-01-2025	08:38:28.097	51629.685	10.658	OK
21-01-2025	08:38:29.099	51630.687	10.656	OK
21-01-2025	08:38:30.098	51631.686	10.653	OK
21-01-2025	08:38:31.099	51632.687	10.652	OK
21-01-2025	08:38:32.101	51633.690	10.651	OK
21-01-2025	08:38:33.103	51634.691	10.652	OK
21-01-2025	08:38:34.104	51635.692	10.653	OK
21-01-2025	08:38:35.104	51636.692	10.655	OK
21-01-2025	08:38:36.104	51637.692	10.657	OK
21-01-2025	08:38:37.105	51638.693	10.659	OK
21-01-2025	08:38:38.104	51639.692	10.659	OK
21-01-2025	08:38:39.103	51640.692	10.659	OK
21-01-2025	08:38:40.103	51641.691	10.658	OK
21-01-2025	08:38:41.105	51642.693	10.659	OK
21-01-2025	08:38:42.103	51643.691	10.656	OK
21-01-2025	08:38:43.105	51644.693	10.657	OK
21-01-2025	08:38:44.107	51645.695	10.655	OK
21-01-2025	08:38:45.108	51646.696	10.654	OK
21-01-2025	08:38:46.109	51647.697	10.652	OK
21-01-2025	08:38:47.109	51648.697	10.655	OK
21-01-2025	08:38:48.110	51649.698	10.654	OK
21-01-2025	08:38:49.110	51650.698	10.654	OK
21-01-2025	08:38:50.111	51651.699	10.650	OK
21-01-2025	08:38:51.111	51652.699	10.650	OK
21-01-2025	08:38:52.111	51653.699	10.651	OK
21-01-2025	08:38:53.111	51654.699	10.651	OK
21-01-2025	08:38:54.111	51655.699	10.653	OK
21-01-2025	08:38:55.113	51656.701	10.651	OK
21-01-2025	08:38:56.113	51657.701	10.654	OK
21-01-2025	08:38:57.112	51658.700	10.653	OK
21-01-2025	08:38:58.113	51659.701	10.653	OK
21-01-2025	08:38:59.114	51660.702	10.653	OK
21-01-2025	08:39:00.113	51661.701	10.654	OK
21-01-2025	08:39:01.113	51662.701	10.653	OK
21-01-2025	08:39:02.114	51663.702	10.652	OK
21-01-2025	08:39:03.114	51664.702	10.651	OK
21-01-2025	08:39:04.114	51665.702	10.651	OK
21-01-2025	08:39:05.114	51666.702	10.650	OK
21-01-2025	08:39:06.117	51667.705	10.652	OK
21-01-2025	08:39:07.116	51668.704	10.651	OK
21-01-2025	08:39:08.116	51669.705	10.652	OK
21-01-2025	08:39:09.117	51670.705	10.654	OK
21-01-2025	08:39:10.116	51671.704	10.653	OK
21-01-2025	08:39:11.116	51672.704	10.654	OK
21-01-2025	08:39:12.116	51673.704	10.653	OK
21-01-2025	08:39:13.118	51674.706	10.651	OK
21-01-2025	08:39:14.117	51675.705	10.649	OK
21-01-2025	08:39:15.117	51676.705	10.650	OK
21-01-2025	08:39:16.118	51677.706	10.652	OK
21-01-2025	08:39:17.117	51678.705	10.653	OK
21-01-2025	08:39:18.118	51679.706	10.652	OK
21-01-2025	08:39:19.119	51680.707	10.651	OK
21-01-2025	08:39:20.118	51681.706	10.651	OK
21-01-2025	08:39:21.119	51682.707	10.651	OK
21-01-2025	08:39:22.119	51683.707	10.651	OK
21-01-2025	08:39:23.119	51684.707	10.652	OK
21-01-2025	08:39:24.120	51685.708	10.652	OK
21-01-2025	08:39:25.120	51686.708	10.653	OK
21-01-2025	08:39:26.119	51687.707	10.653	OK
21-01-2025	08:39:27.121	51688.709	10.651	OK
21-01-2025	08:39:28.121	51689.709	10.649	OK
21-01-2025	08:39:29.121	51690.709	10.648	OK
21-01-2025	08:39:30.122	51691.710	10.650	OK
21-01-2025	08:39:31.122	51692.710	10.651	OK
21-01-2025	08:39:32.121	51693.710	10.653	OK
21-01-2025	08:39:33.121	51694.710	10.653	OK
21-01-2025	08:39:34.121	51695.709	10.651	OK
21-01-2025	08:39:35.122	51696.710	10.649	OK
21-01-2025	08:39:36.123	51697.711	10.650	OK
21-01-2025	08:39:37.123	51698.711	10.649	OK
21-01-2025	08:39:38.123	51699.711	10.649	OK
21-01-2025	08:39:39.123	51700.711	10.651	OK
21-01-2025	08:39:40.122	51701.711	10.649	OK
21-01-2025	08:39:41.124	51702.712	10.648	OK
21-01-2025	08:39:42.124	51703.712	10.651	OK
21-01-2025	08:39:43.125	51704.713	10.651	OK
21-01-2025	08:39:44.123	51705.711	10.650	OK
21-01-2025	08:39:45.124	51706.712	10.649	OK
21-01-2025	08:39:46.124	51707.712	10.649	OK
21-01-2025	08:39:47.124	51708.712	10.650	OK
21-01-2025	08:39:48.124	51709.712	10.651	OK
21-01-2025	08:39:49.123	51710.711	10.651	OK
21-01-2025	08:39:50.124	51711.712	10.650	OK
21-01-2025	08:39:51.124	51712.712	10.652	OK
21-01-2025	08:39:52.124	51713.712	10.651	OK
21-01-2025	08:39:53.126	51714.714	10.652	OK
21-01-2025	08:39:54.126	51715.714	10.651	OK
21-01-2025	08:39:55.125	51716.713	10.653	OK
21-01-2025	08:39:56.126	51717.714	10.653	OK
21-01-2025	08:39:57.125	51718.713	10.651	OK
21-01-2025	08:39:58.127	51719.715	10.649	OK
21-01-2025	08:39:59.126	51720.714	10.650	OK
21-01-2025	08:40:00.127	51721.715	10.650	OK
21-01-2025	08:40:01.128	51722.716	10.650	OK
21-01-2025	08:40:02.128	51723.716	10.647	OK
21-01-2025	08:40:03.129	51724.717	10.649	OK
21-01-2025	08:40:04.129	51725.717	10.648	OK
21-01-2025	08:40:05.128	51726.716	10.648	OK
21-01-2025	08:40:06.129	51727.717	10.647	OK
21-01-2025	08:40:07.130	51728.718	10.648	OK
21-01-2025	08:40:08.130	51729.718	10.650	OK
21-01-2025	08:40:09.129	51730.717	10.647	OK
21-01-2025	08:40:10.130	51731.718	10.647	OK
21-01-2025	08:40:11.131	51732.720	10.645	OK
21-01-2025	08:40:12.132	51733.720	10.643	OK
21-01-2025	08:40:13.133	51734.721	10.645	OK
21-01-2025	08:40:14.132	51735.720	10.646	OK
21-01-2025	08:40:15.137	51736.725	10.648	OK
21-01-2025	08:40:16.134	51737.722	10.650	OK
21-01-2025	08:40:17.134	51738.722	10.649	OK
21-01-2025	08:40:18.136	51739.724	10.649	OK
21-01-2025	08:40:19.136	51740.724	10.648	OK
21-01-2025	08:40:20.135	51741.723	10.647	OK
21-01-2025	08:40:21.135	51742.723	10.646	OK
21-01-2025	08:40:22.136	51743.724	10.647	OK
21-01-2025	08:40:23.137	51744.725	10.647	OK
21-01-2025	08:40:24.137	51745.725	10.650	OK
21-01-2025	08:40:25.137	51746.725	10.649	OK
21-01-2025	08:40:26.138	51747.726	10.647	OK
21-01-2025	08:40:27.138	51748.726	10.648	OK
21-01-2025	08:40:28.138	51749.726	10.649	OK
21-01-2025	08:40:29.138	51750.726	10.652	OK
21-01-2025	08:40:30.138	51751.726	10.651	OK
21-01-2025	08:40:31.140	51752.728	10.649	OK
21-01-2025	08:40:32.139	51753.727	10.646	OK
21-01-2025	08:40:33.139	51754.727	10.646	OK
21-01-2025	08:40:34.140	51755.728	10.646	OK
21-01-2025	08:40:35.140	51756.728	10.649	OK
21-01-2025	08:40:36.139	51757.727	10.647	OK
21-01-2025	08:40:37.139	51758.727	10.647	OK
21-01-2025	08:40:38.141	51759.729	10.645	OK
21-01-2025	08:40:39.141	51760.729	10.643	OK
21-01-2025	08:40:40.141	51761.729	10.643	OK
21-01-2025	08:40:41.141	51762.729	10.641	OK
21-01-2025	08:40:42.141	51763.729	10.642	OK
21-01-2025	08:40:43.143	51764.731	10.642	OK
21-01-2025	08:40:44.144	51765.732	10.642	OK
21-01-2025	08:40:45.144	51766.732	10.641	OK
21-01-2025	08:40:46.143	51767.731	10.644	OK
21-01-2025	08:40:47.144	51768.732	10.646	OK
21-01-2025	08:40:48.144	51769.732	10.646	OK
21-01-2025	08:40:49.144	51770.732	10.645	OK
21-01-2025	08:40:50.144	51771.732	10.646	OK
21-01-2025	08:40:51.145	51772.733	10.647	OK
21-01-2025	08:40:52.143	51773.732	10.647	OK
21-01-2025	08:40:53.145	51774.733	10.646	OK
21-01-2025	08:40:54.144	51775.732	10.645	OK
21-01-2025	08:40:55.145	51776.733	10.644	OK
21-01-2025	08:40:56.145	51777.733	10.645	OK
21-01-2025	08:40:57.147	51778.735	10.642	OK
21-01-2025	08:40:58.147	51779.735	10.641	OK
21-01-2025	08:40:59.147	51780.736	10.640	OK
21-01-2025	08:41:00.147	51781.735	10.640	OK
21-01-2025	08:41:01.148	51782.736	10.639	OK
21-01-2025	08:41:02.147	51783.735	10.639	OK
21-01-2025	08:41:03.148	51784.736	10.637	OK
21-01-2025	08:41:04.149	51785.737	10.637	OK
21-01-2025	08:41:05.149	51786.737	10.636	OK
21-01-2025	08:41:06.148	51787.736	10.637	OK
21-01-2025	08:41:07.149	51788.737	10.639	OK
21-01-2025	08:41:08.149	51789.737	10.638	OK
21-01-2025	08:41:09.148	51790.737	10.638	OK
21-01-2025	08:41:10.147	51791.735	10.638	OK
21-01-2025	08:41:11.148	51792.736	10.640	OK
21-01-2025	08:41:12.150	51793.738	10.641	OK
21-01-2025	08:41:13.150	51794.738	10.642	OK
21-01-2025	08:41:14.151	51795.739	10.641	OK
21-01-2025	08:41:15.151	51796.740	10.642	OK
21-01-2025	08:41:16.151	51797.739	10.641	OK
21-01-2025	08:41:17.150	51798.738	10.641	OK
21-01-2025	08:41:18.151	51799.739	10.641	OK
21-01-2025	08:41:19.152	51800.740	10.641	OK
21-01-2025	08:41:20.151	51801.739	10.642	OK
21-01-2025	08:41:21.151	51802.739	10.643	OK
21-01-2025	08:41:22.152	51803.740	10.645	OK
21-01-2025	08:41:23.153	51804.741	10.645	OK
21-01-2025	08:41:24.152	51805.740	10.646	OK
21-01-2025	08:41:25.153	51806.741	10.644	OK
21-01-2025	08:41:26.154	51807.742	10.645	OK
21-01-2025	08:41:27.153	51808.741	10.645	OK
21-01-2025	08:41:28.153	51809.741	10.647	OK
21-01-2025	08:41:29.153	51810.742	10.650	OK
21-01-2025	08:41:30.154	51811.742	10.650	OK
21-01-2025	08:41:31.155	51812.743	10.649	OK
21-01-2025	08:41:32.154	51813.742	10.648	OK
21-01-2025	08:41:33.153	51814.741	10.650	OK
21-01-2025	08:41:34.153	51815.741	10.651	OK
21-01-2025	08:41:35.155	51816.743	10.650	OK
21-01-2025	08:41:36.153	51817.741	10.651	OK
21-01-2025	08:41:37.154	51818.742	10.647	OK
21-01-2025	08:41:38.153	51819.741	10.645	OK
21-01-2025	08:41:39.154	51820.742	10.641	OK
21-01-2025	08:41:40.155	51821.743	10.642	OK
21-01-2025	08:41:41.157	51822.745	10.643	OK
21-01-2025	08:41:42.157	51823.745	10.644	OK
21-01-2025	08:41:43.158	51824.746	10.643	OK
21-01-2025	08:41:44.160	51825.748	10.642	OK
21-01-2025	08:41:45.160	51826.748	10.641	OK
21-01-2025	08:41:46.161	51827.749	10.642	OK
21-01-2025	08:41:47.162	51828.751	10.641	OK
21-01-2025	08:41:48.163	51829.751	10.642	OK
21-01-2025	08:41:49.165	51830.753	10.641	OK
21-01-2025	08:41:50.163	51831.751	10.643	OK
21-01-2025	08:41:51.166	51832.754	10.643	OK
21-01-2025	08:41:52.166	51833.754	10.643	OK
21-01-2025	08:41:53.165	51834.753	10.642	OK
21-01-2025	08:41:54.167	51835.755	10.641	OK
21-01-2025	08:41:55.168	51836.756	10.639	OK
21-01-2025	08:41:56.168	51837.756	10.639	OK
21-01-2025	08:41:57.169	51838.757	10.640	OK
21-01-2025	08:41:58.169	51839.757	10.641	OK
21-01-2025	08:41:59.171	51840.759	10.640	OK
21-01-2025	08:42:00.171	51841.759	10.642	OK
21-01-2025	08:42:01.170	51842.758	10.641	OK
21-01-2025	08:42:02.171	51843.759	10.643	OK
21-01-2025	08:42:03.171	51844.759	10.641	OK
21-01-2025	08:42:04.171	51845.759	10.642	OK
21-01-2025	08:42:05.172	51846.760	10.641	OK
21-01-2025	08:42:06.173	51847.761	10.639	OK
21-01-2025	08:42:07.172	51848.761	10.638	OK
21-01-2025	08:42:08.175	51849.763	10.638	OK
21-01-2025	08:42:09.175	51850.763	10.639	OK
21-01-2025	08:42:10.175	51851.763	10.640	OK
21-01-2025	08:42:11.176	51852.764	10.640	OK
21-01-2025	08:42:12.175	51853.763	10.640	OK
21-01-2025	08:42:13.177	51854.765	10.638	OK
21-01-2025	08:42:14.174	51855.762	10.638	OK
21-01-2025	08:42:15.175	51856.763	10.641	OK
21-01-2025	08:42:16.176	51857.764	10.643	OK
21-01-2025	08:42:17.177	51858.765	10.645	OK
21-01-2025	08:42:18.176	51859.764	10.645	OK
21-01-2025	08:42:19.179	51860.767	10.646	OK
21-01-2025	08:42:20.179	51861.767	10.644	OK
21-01-2025	08:42:21.179	51862.767	10.643	OK
21-01-2025	08:42:22.180	51863.768	10.642	OK
21-01-2025	08:42:23.184	51864.772	10.640	OK
21-01-2025	08:42:24.184	51865.772	10.643	OK
21-01-2025	08:42:25.182	51866.770	10.639	OK
21-01-2025	08:42:26.182	51867.770	10.638	OK
21-01-2025	08:42:27.183	51868.771	10.636	OK
21-01-2025	08:42:28.184	51869.772	10.639	OK
21-01-2025	08:42:29.186	51870.774	10.638	OK
21-01-2025	08:42:30.186	51871.774	10.640	OK
21-01-2025	08:42:31.185	51872.773	10.638	OK
21-01-2025	08:42:32.186	51873.774	10.639	OK
21-01-2025	08:42:33.186	51874.774	10.637	OK
21-01-2025	08:42:34.188	51875.776	10.636	OK
21-01-2025	08:42:35.188	51876.776	10.636	OK
21-01-2025	08:42:36.188	51877.776	10.637	OK
21-01-2025	08:42:37.188	51878.776	10.639	OK
21-01-2025	08:42:38.187	51879.776	10.637	OK
21-01-2025	08:42:39.187	51880.776	10.637	OK
21-01-2025	08:42:40.186	51881.775	10.635	OK
21-01-2025	08:42:41.187	51882.775	10.635	OK
21-01-2025	08:42:42.188	51883.776	10.636	OK
21-01-2025	08:42:43.187	51884.775	10.636	OK
21-01-2025	08:42:44.189	51885.777	10.638	OK
21-01-2025	08:42:45.190	51886.778	10.638	OK
21-01-2025	08:42:46.190	51887.778	10.637	OK
21-01-2025	08:42:47.189	51888.777	10.636	OK
21-01-2025	08:42:48.191	51889.779	10.638	OK
21-01-2025	08:42:49.191	51890.779	10.637	OK
21-01-2025	08:42:50.191	51891.779	10.638	OK
21-01-2025	08:42:51.190	51892.779	10.639	OK
21-01-2025	08:42:52.192	51893.780	10.637	OK
21-01-2025	08:42:53.192	51894.780	10.638	OK
21-01-2025	08:42:54.195	51895.783	10.637	OK
21-01-2025	08:42:55.193	51896.781	10.638	OK
21-01-2025	08:42:56.193	51897.781	10.640	OK
21-01-2025	08:42:57.194	51898.782	10.641	OK
21-01-2025	08:42:58.195	51899.783	10.638	OK
21-01-2025	08:42:59.195	51900.783	10.635	OK
21-01-2025	08:43:00.195	51901.783	10.633	OK
21-01-2025	08:43:01.194	51902.782	10.635	OK
21-01-2025	08:43:02.195	51903.783	10.636	OK
21-01-2025	08:43:03.195	51904.783	10.638	OK
21-01-2025	08:43:04.194	51905.782	10.639	OK
21-01-2025	08:43:05.196	51906.784	10.641	OK
21-01-2025	08:43:06.196	51907.784	10.641	OK
21-01-2025	08:43:07.197	51908.785	10.640	OK
21-01-2025	08:43:08.198	51909.786	10.640	OK
21-01-2025	08:43:09.201	51910.789	10.638	OK
21-01-2025	08:43:10.201	51911.789	10.638	OK
21-01-2025	08:43:11.203	51912.791	10.637	OK
21-01-2025	08:43:12.203	51913.792	10.636	OK
21-01-2025	08:43:13.204	51914.792	10.638	OK
21-01-2025	08:43:14.205	51915.794	10.638	OK
21-01-2025	08:43:15.205	51916.793	10.639	OK
21-01-2025	08:43:16.205	51917.793	10.640	OK
21-01-2025	08:43:17.206	51918.794	10.639	OK
21-01-2025	08:43:18.205	51919.793	10.637	OK
21-01-2025	08:43:19.207	51920.795	10.635	OK
21-01-2025	08:43:20.209	51921.797	10.631	OK
21-01-2025	08:43:21.208	51922.796	10.635	OK
21-01-2025	08:43:22.207	51923.796	10.638	OK
21-01-2025	08:43:23.208	51924.797	10.639	OK
21-01-2025	08:43:24.209	51925.797	10.638	OK
21-01-2025	08:43:25.217	51926.805	10.641	OK
21-01-2025	08:43:26.211	51927.799	10.641	OK
21-01-2025	08:43:27.210	51928.798	10.641	OK
21-01-2025	08:43:28.212	51929.800	10.638	OK
21-01-2025	08:43:29.210	51930.798	10.638	OK
21-01-2025	08:43:30.210	51931.798	10.638	OK
21-01-2025	08:43:31.210	51932.799	10.640	OK
21-01-2025	08:43:32.212	51933.800	10.639	OK
21-01-2025	08:43:33.211	51934.799	10.640	OK
21-01-2025	08:43:34.210	51935.799	10.642	OK
21-01-2025	08:43:35.216	51936.804	10.644	OK
21-01-2025	08:43:36.212	51937.800	10.646	OK
21-01-2025	08:43:37.211	51938.799	10.643	OK
21-01-2025	08:43:38.213	51939.801	10.643	OK
21-01-2025	08:43:39.214	51940.802	10.642	OK
21-01-2025	08:43:40.216	51941.804	10.643	OK
21-01-2025	08:43:41.215	51942.803	10.642	OK
21-01-2025	08:43:42.217	51943.805	10.642	OK
21-01-2025	08:43:43.217	51944.805	10.640	OK
21-01-2025	08:43:44.216	51945.804	10.639	OK
21-01-2025	08:43:45.218	51946.806	10.639	OK
